Name,Image Number,Path
heliolisk0,14173,datasets/pokesprites/14173.png
shelgon44,14174,datasets/pokesprites/14174.png
golem71,14175,datasets/pokesprites/14175.png
ludicolo36,14176,datasets/pokesprites/14176.png
weedle57,14177,datasets/pokesprites/14177.png
skorupi4,14178,datasets/pokesprites/14178.png
jumpluff30,14179,datasets/pokesprites/14179.png
ledian35,14180,datasets/pokesprites/14180.png
luxray30,14181,datasets/pokesprites/14181.png
victreebel37,14182,datasets/pokesprites/14182.png
talonflame5,14183,datasets/pokesprites/14183.png
heatmor4,14184,datasets/pokesprites/14184.png
raichu54,14185,datasets/pokesprites/14185.png
slowking33,14186,datasets/pokesprites/14186.png
charmander33,14187,datasets/pokesprites/14187.png
bewear5,14188,datasets/pokesprites/14188.png
piplup4,14189,datasets/pokesprites/14189.png
joltik3,14190,datasets/pokesprites/14190.png
spearow37,14191,datasets/pokesprites/14191.png
shellder52,14192,datasets/pokesprites/14192.png
arcanine43,14193,datasets/pokesprites/14193.png
pachirisu6,14194,datasets/pokesprites/14194.png
tauros13,14195,datasets/pokesprites/14195.png
machamp57,14196,datasets/pokesprites/14196.png
lanturn0,14197,datasets/pokesprites/14197.png
dugtrio62,14198,datasets/pokesprites/14198.png
togepi51,14199,datasets/pokesprites/14199.png
shiftry57,14200,datasets/pokesprites/14200.png
swanna9,14201,datasets/pokesprites/14201.png
unown1050,14202,datasets/pokesprites/14202.png
chansey63,14203,datasets/pokesprites/14203.png
kingdra52,14204,datasets/pokesprites/14204.png
rattata51,14205,datasets/pokesprites/14205.png
boldore5,14206,datasets/pokesprites/14206.png
aurorus9,14207,datasets/pokesprites/14207.png
delibird42,14208,datasets/pokesprites/14208.png
heracross62,14209,datasets/pokesprites/14209.png
gastrodon44,14210,datasets/pokesprites/14210.png
phantump4,14211,datasets/pokesprites/14211.png
pikachu83,14212,datasets/pokesprites/14212.png
wingull13,14213,datasets/pokesprites/14213.png
charizard42,14214,datasets/pokesprites/14214.png
houndour53,14215,datasets/pokesprites/14215.png
scizor65,14216,datasets/pokesprites/14216.png
goodra9,14217,datasets/pokesprites/14217.png
slaking23,14218,datasets/pokesprites/14218.png
alakazam95,14219,datasets/pokesprites/14219.png
snover16,14220,datasets/pokesprites/14220.png
nuzleaf5,14221,datasets/pokesprites/14221.png
ambipom44,14222,datasets/pokesprites/14222.png
metang28,14223,datasets/pokesprites/14223.png
glameow4,14224,datasets/pokesprites/14224.png
beheeyem5,14225,datasets/pokesprites/14225.png
numel53,14226,datasets/pokesprites/14226.png
pidgeot32,14227,datasets/pokesprites/14227.png
lanturn3,14228,datasets/pokesprites/14228.png
cinccino15,14229,datasets/pokesprites/14229.png
palkia24,14230,datasets/pokesprites/14230.png
natu49,14231,datasets/pokesprites/14231.png
tentacruel39,14232,datasets/pokesprites/14232.png
heracross69,14233,datasets/pokesprites/14233.png
torchic28,14234,datasets/pokesprites/14234.png
wurmple28,14235,datasets/pokesprites/14235.png
komala0,14236,datasets/pokesprites/14236.png
kricketot48,14237,datasets/pokesprites/14237.png
graveler29,14238,datasets/pokesprites/14238.png
tangrowth31,14239,datasets/pokesprites/14239.png
arceus310,14240,datasets/pokesprites/14240.png
delcatty28,14241,datasets/pokesprites/14241.png
lumineon46,14242,datasets/pokesprites/14242.png
ursaring67,14243,datasets/pokesprites/14243.png
golett7,14244,datasets/pokesprites/14244.png
magneton42,14245,datasets/pokesprites/14245.png
vaporeon74,14246,datasets/pokesprites/14246.png
tympole5,14247,datasets/pokesprites/14247.png
beedrill63,14248,datasets/pokesprites/14248.png
weavile8,14249,datasets/pokesprites/14249.png
pinsir39,14250,datasets/pokesprites/14250.png
caterpie63,14251,datasets/pokesprites/14251.png
gardevoir10,14252,datasets/pokesprites/14252.png
ninetales2,14253,datasets/pokesprites/14253.png
magnemite41,14254,datasets/pokesprites/14254.png
xatu45,14255,datasets/pokesprites/14255.png
jumpluff34,14256,datasets/pokesprites/14256.png
ursaring60,14257,datasets/pokesprites/14257.png
swampert29,14258,datasets/pokesprites/14258.png
toxicroak33,14259,datasets/pokesprites/14259.png
volbeat15,14260,datasets/pokesprites/14260.png
happiny16,14261,datasets/pokesprites/14261.png
magby30,14262,datasets/pokesprites/14262.png
shelgon16,14263,datasets/pokesprites/14263.png
aerodactyl36,14264,datasets/pokesprites/14264.png
dunsparce49,14265,datasets/pokesprites/14265.png
torracat7,14266,datasets/pokesprites/14266.png
omastar59,14267,datasets/pokesprites/14267.png
unown1132,14268,datasets/pokesprites/14268.png
porygon224,14269,datasets/pokesprites/14269.png
haunter29,14270,datasets/pokesprites/14270.png
croagunk35,14271,datasets/pokesprites/14271.png
camerupt58,14272,datasets/pokesprites/14272.png
magneton67,14273,datasets/pokesprites/14273.png
magikarp79,14274,datasets/pokesprites/14274.png
umbreon48,14275,datasets/pokesprites/14275.png
weezing34,14276,datasets/pokesprites/14276.png
pidgeotto38,14277,datasets/pokesprites/14277.png
darkrai5,14278,datasets/pokesprites/14278.png
natu29,14279,datasets/pokesprites/14279.png
honchkrow6,14280,datasets/pokesprites/14280.png
cranidos8,14281,datasets/pokesprites/14281.png
porygon258,14282,datasets/pokesprites/14282.png
genesect19,14283,datasets/pokesprites/14283.png
seviper29,14284,datasets/pokesprites/14284.png
pinsir42,14285,datasets/pokesprites/14285.png
buneary23,14286,datasets/pokesprites/14286.png
primeape49,14287,datasets/pokesprites/14287.png
lotad27,14288,datasets/pokesprites/14288.png
scyther71,14289,datasets/pokesprites/14289.png
bidoof49,14290,datasets/pokesprites/14290.png
machamp30,14291,datasets/pokesprites/14291.png
lucario19,14292,datasets/pokesprites/14292.png
feraligatr40,14293,datasets/pokesprites/14293.png
weavile32,14294,datasets/pokesprites/14294.png
alakazam60,14295,datasets/pokesprites/14295.png
parasect12,14296,datasets/pokesprites/14296.png
salamence18,14297,datasets/pokesprites/14297.png
sigilyph11,14298,datasets/pokesprites/14298.png
nidoqueen47,14299,datasets/pokesprites/14299.png
wartortle32,14300,datasets/pokesprites/14300.png
piloswine75,14301,datasets/pokesprites/14301.png
entei18,14302,datasets/pokesprites/14302.png
lickitung25,14303,datasets/pokesprites/14303.png
stantler22,14304,datasets/pokesprites/14304.png
raikou29,14305,datasets/pokesprites/14305.png
wailord38,14306,datasets/pokesprites/14306.png
hippopotas2,14307,datasets/pokesprites/14307.png
gible43,14308,datasets/pokesprites/14308.png
rotom71,14309,datasets/pokesprites/14309.png
slaking15,14310,datasets/pokesprites/14310.png
marshtomp28,14311,datasets/pokesprites/14311.png
salamence26,14312,datasets/pokesprites/14312.png
mew3,14313,datasets/pokesprites/14313.png
zweilous5,14314,datasets/pokesprites/14314.png
swadloon11,14315,datasets/pokesprites/14315.png
whiscash13,14316,datasets/pokesprites/14316.png
solrock28,14317,datasets/pokesprites/14317.png
boldore14,14318,datasets/pokesprites/14318.png
klinklang11,14319,datasets/pokesprites/14319.png
sneasel19,14320,datasets/pokesprites/14320.png
karrablast11,14321,datasets/pokesprites/14321.png
delcatty35,14322,datasets/pokesprites/14322.png
jellicent3,14323,datasets/pokesprites/14323.png
arceus125,14324,datasets/pokesprites/14324.png
magnemite0,14325,datasets/pokesprites/14325.png
solrock29,14326,datasets/pokesprites/14326.png
maschiff0,14327,datasets/pokesprites/14327.png
gible7,14328,datasets/pokesprites/14328.png
dusclops10,14329,datasets/pokesprites/14329.png
totodile45,14330,datasets/pokesprites/14330.png
typhlosion2,14331,datasets/pokesprites/14331.png
pichu40,14332,datasets/pokesprites/14332.png
kangaskhan66,14333,datasets/pokesprites/14333.png
weavile56,14334,datasets/pokesprites/14334.png
golett13,14335,datasets/pokesprites/14335.png
latias35,14336,datasets/pokesprites/14336.png
sawsbuck39,14337,datasets/pokesprites/14337.png
malamar5,14338,datasets/pokesprites/14338.png
kangaskhan30,14339,datasets/pokesprites/14339.png
mankey30,14340,datasets/pokesprites/14340.png
weavile43,14341,datasets/pokesprites/14341.png
meowth54,14342,datasets/pokesprites/14342.png
gothitelle0,14343,datasets/pokesprites/14343.png
clefable72,14344,datasets/pokesprites/14344.png
solrock34,14345,datasets/pokesprites/14345.png
mienfoo17,14346,datasets/pokesprites/14346.png
rhyperior52,14347,datasets/pokesprites/14347.png
ekans57,14348,datasets/pokesprites/14348.png
magnemite54,14349,datasets/pokesprites/14349.png
tyranitar40,14350,datasets/pokesprites/14350.png
klefki11,14351,datasets/pokesprites/14351.png
hitmontop52,14352,datasets/pokesprites/14352.png
blastoise51,14353,datasets/pokesprites/14353.png
tyranitar15,14354,datasets/pokesprites/14354.png
elekid39,14355,datasets/pokesprites/14355.png
kyurem8,14356,datasets/pokesprites/14356.png
dodrio3,14357,datasets/pokesprites/14357.png
porygon211,14358,datasets/pokesprites/14358.png
emolga9,14359,datasets/pokesprites/14359.png
marill46,14360,datasets/pokesprites/14360.png
liepard7,14361,datasets/pokesprites/14361.png
cacturne7,14362,datasets/pokesprites/14362.png
seadra67,14363,datasets/pokesprites/14363.png
smeargle32,14364,datasets/pokesprites/14364.png
slowbro65,14365,datasets/pokesprites/14365.png
aerodactyl25,14366,datasets/pokesprites/14366.png
flareon43,14367,datasets/pokesprites/14367.png
arceus380,14368,datasets/pokesprites/14368.png
glaceon36,14369,datasets/pokesprites/14369.png
marill3,14370,datasets/pokesprites/14370.png
quilava30,14371,datasets/pokesprites/14371.png
serperior4,14372,datasets/pokesprites/14372.png
kabuto58,14373,datasets/pokesprites/14373.png
growlithe54,14374,datasets/pokesprites/14374.png
emboar11,14375,datasets/pokesprites/14375.png
omanyte24,14376,datasets/pokesprites/14376.png
crawdaunt36,14377,datasets/pokesprites/14377.png
dustox0,14378,datasets/pokesprites/14378.png
hoppip49,14379,datasets/pokesprites/14379.png
florges0,14380,datasets/pokesprites/14380.png
delibird18,14381,datasets/pokesprites/14381.png
purrloin3,14382,datasets/pokesprites/14382.png
duskull36,14383,datasets/pokesprites/14383.png
lapras67,14384,datasets/pokesprites/14384.png
rhyperior42,14385,datasets/pokesprites/14385.png
vespiquen23,14386,datasets/pokesprites/14386.png
rhydon40,14387,datasets/pokesprites/14387.png
unown1074,14388,datasets/pokesprites/14388.png
unown1130,14389,datasets/pokesprites/14389.png
pichu60,14390,datasets/pokesprites/14390.png
oshawott4,14391,datasets/pokesprites/14391.png
ditto5,14392,datasets/pokesprites/14392.png
kricketune52,14393,datasets/pokesprites/14393.png
aron24,14394,datasets/pokesprites/14394.png
palpitoad5,14395,datasets/pokesprites/14395.png
arbok69,14396,datasets/pokesprites/14396.png
vulpix75,14397,datasets/pokesprites/14397.png
ursaring45,14398,datasets/pokesprites/14398.png
chansey73,14399,datasets/pokesprites/14399.png
pinsir50,14400,datasets/pokesprites/14400.png
drowzee33,14401,datasets/pokesprites/14401.png
swirlix5,14402,datasets/pokesprites/14402.png
lickitung48,14403,datasets/pokesprites/14403.png
bayleef43,14404,datasets/pokesprites/14404.png
jirachi33,14405,datasets/pokesprites/14405.png
pikachu133,14406,datasets/pokesprites/14406.png
shellder65,14407,datasets/pokesprites/14407.png
toxicroak51,14408,datasets/pokesprites/14408.png
huntail12,14409,datasets/pokesprites/14409.png
mightyena30,14410,datasets/pokesprites/14410.png
phanpy44,14411,datasets/pokesprites/14411.png
raichu63,14412,datasets/pokesprites/14412.png
scraggy19,14413,datasets/pokesprites/14413.png
beautifly21,14414,datasets/pokesprites/14414.png
kricketot41,14415,datasets/pokesprites/14415.png
kingler40,14416,datasets/pokesprites/14416.png
seaking63,14417,datasets/pokesprites/14417.png
magcargo46,14418,datasets/pokesprites/14418.png
zoroark10,14419,datasets/pokesprites/14419.png
butterfree57,14420,datasets/pokesprites/14420.png
delcatty26,14421,datasets/pokesprites/14421.png
floette38,14422,datasets/pokesprites/14422.png
mismagius4,14423,datasets/pokesprites/14423.png
golduck71,14424,datasets/pokesprites/14424.png
zweilous3,14425,datasets/pokesprites/14425.png
xerneas6,14426,datasets/pokesprites/14426.png
gible35,14427,datasets/pokesprites/14427.png
vivillon28,14428,datasets/pokesprites/14428.png
kecleon12,14429,datasets/pokesprites/14429.png
pidgeot62,14430,datasets/pokesprites/14430.png
noibat5,14431,datasets/pokesprites/14431.png
swinub29,14432,datasets/pokesprites/14432.png
unown737,14433,datasets/pokesprites/14433.png
salazzle0,14434,datasets/pokesprites/14434.png
venonat42,14435,datasets/pokesprites/14435.png
sharpedo31,14436,datasets/pokesprites/14436.png
porygon237,14437,datasets/pokesprites/14437.png
ursaring11,14438,datasets/pokesprites/14438.png
spinda28,14439,datasets/pokesprites/14439.png
glaceon34,14440,datasets/pokesprites/14440.png
ninjask13,14441,datasets/pokesprites/14441.png
cubchoo6,14442,datasets/pokesprites/14442.png
sandslash3,14443,datasets/pokesprites/14443.png
flareon68,14444,datasets/pokesprites/14444.png
drifloon26,14445,datasets/pokesprites/14445.png
pyroar18,14446,datasets/pokesprites/14446.png
yanmega19,14447,datasets/pokesprites/14447.png
vulpix62,14448,datasets/pokesprites/14448.png
marowak50,14449,datasets/pokesprites/14449.png
manectric20,14450,datasets/pokesprites/14450.png
kangaskhan62,14451,datasets/pokesprites/14451.png
rattata59,14452,datasets/pokesprites/14452.png
goldeen77,14453,datasets/pokesprites/14453.png
sunflora50,14454,datasets/pokesprites/14454.png
teddiursa51,14455,datasets/pokesprites/14455.png
arctovish0,14456,datasets/pokesprites/14456.png
pinsir59,14457,datasets/pokesprites/14457.png
unown1025,14458,datasets/pokesprites/14458.png
ekans32,14459,datasets/pokesprites/14459.png
stunky28,14460,datasets/pokesprites/14460.png
ambipom45,14461,datasets/pokesprites/14461.png
abra1,14462,datasets/pokesprites/14462.png
latias23,14463,datasets/pokesprites/14463.png
dugtrio39,14464,datasets/pokesprites/14464.png
makuhita27,14465,datasets/pokesprites/14465.png
carnivine0,14466,datasets/pokesprites/14466.png
kabutops1,14467,datasets/pokesprites/14467.png
garbodor0,14468,datasets/pokesprites/14468.png
ampharos47,14469,datasets/pokesprites/14469.png
smeargle39,14470,datasets/pokesprites/14470.png
floette12,14471,datasets/pokesprites/14471.png
crabominable4,14472,datasets/pokesprites/14472.png
piloswine59,14473,datasets/pokesprites/14473.png
arceus330,14474,datasets/pokesprites/14474.png
ninjask14,14475,datasets/pokesprites/14475.png
vulpix29,14476,datasets/pokesprites/14476.png
skorupi29,14477,datasets/pokesprites/14477.png
butterfree29,14478,datasets/pokesprites/14478.png
lapras2,14479,datasets/pokesprites/14479.png
sunflora52,14480,datasets/pokesprites/14480.png
exploud5,14481,datasets/pokesprites/14481.png
cutiefly5,14482,datasets/pokesprites/14482.png
nidoqueen60,14483,datasets/pokesprites/14483.png
cherubi23,14484,datasets/pokesprites/14484.png
sneasel89,14485,datasets/pokesprites/14485.png
gardevoir30,14486,datasets/pokesprites/14486.png
rotom92,14487,datasets/pokesprites/14487.png
lanturn47,14488,datasets/pokesprites/14488.png
kyurem22,14489,datasets/pokesprites/14489.png
machamp48,14490,datasets/pokesprites/14490.png
centiskorch1,14491,datasets/pokesprites/14491.png
cherubi18,14492,datasets/pokesprites/14492.png
floette4,14493,datasets/pokesprites/14493.png
duskull34,14494,datasets/pokesprites/14494.png
ambipom31,14495,datasets/pokesprites/14495.png
unown889,14496,datasets/pokesprites/14496.png
porygon235,14497,datasets/pokesprites/14497.png
wobbuffet63,14498,datasets/pokesprites/14498.png
aerodactyl57,14499,datasets/pokesprites/14499.png
primeape33,14500,datasets/pokesprites/14500.png
groudon6,14501,datasets/pokesprites/14501.png
spearow48,14502,datasets/pokesprites/14502.png
simisage5,14503,datasets/pokesprites/14503.png
rhydon19,14504,datasets/pokesprites/14504.png
marill34,14505,datasets/pokesprites/14505.png
sawsbuck3,14506,datasets/pokesprites/14506.png
unown886,14507,datasets/pokesprites/14507.png
diglett12,14508,datasets/pokesprites/14508.png
omanyte8,14509,datasets/pokesprites/14509.png
typhlosion22,14510,datasets/pokesprites/14510.png
rattata89,14511,datasets/pokesprites/14511.png
magmortar11,14512,datasets/pokesprites/14512.png
houndoom73,14513,datasets/pokesprites/14513.png
scizor27,14514,datasets/pokesprites/14514.png
geodude81,14515,datasets/pokesprites/14515.png
forretress13,14516,datasets/pokesprites/14516.png
golduck29,14517,datasets/pokesprites/14517.png
parasect70,14518,datasets/pokesprites/14518.png
rhyperior25,14519,datasets/pokesprites/14519.png
ferroseed11,14520,datasets/pokesprites/14520.png
croconaw39,14521,datasets/pokesprites/14521.png
beautifly14,14522,datasets/pokesprites/14522.png
combee33,14523,datasets/pokesprites/14523.png
jellicent17,14524,datasets/pokesprites/14524.png
ledian34,14525,datasets/pokesprites/14525.png
quagsire36,14526,datasets/pokesprites/14526.png
grapploct0,14527,datasets/pokesprites/14527.png
camerupt37,14528,datasets/pokesprites/14528.png
lunatone38,14529,datasets/pokesprites/14529.png
nidorino28,14530,datasets/pokesprites/14530.png
pidove0,14531,datasets/pokesprites/14531.png
gloom87,14532,datasets/pokesprites/14532.png
corphish35,14533,datasets/pokesprites/14533.png
bagon4,14534,datasets/pokesprites/14534.png
togetic35,14535,datasets/pokesprites/14535.png
unown1053,14536,datasets/pokesprites/14536.png
marowak68,14537,datasets/pokesprites/14537.png
herdier10,14538,datasets/pokesprites/14538.png
alakazam82,14539,datasets/pokesprites/14539.png
blissey20,14540,datasets/pokesprites/14540.png
buneary24,14541,datasets/pokesprites/14541.png
pikachu33,14542,datasets/pokesprites/14542.png
aron28,14543,datasets/pokesprites/14543.png
shinx41,14544,datasets/pokesprites/14544.png
makuhita34,14545,datasets/pokesprites/14545.png
gastly2,14546,datasets/pokesprites/14546.png
vulpix68,14547,datasets/pokesprites/14547.png
magcargo52,14548,datasets/pokesprites/14548.png
clefable58,14549,datasets/pokesprites/14549.png
lickilicky31,14550,datasets/pokesprites/14550.png
cinccino3,14551,datasets/pokesprites/14551.png
electrike17,14552,datasets/pokesprites/14552.png
ferrothorn8,14553,datasets/pokesprites/14553.png
shellos63,14554,datasets/pokesprites/14554.png
clamperl7,14555,datasets/pokesprites/14555.png
magnemite40,14556,datasets/pokesprites/14556.png
drifloon34,14557,datasets/pokesprites/14557.png
tauros45,14558,datasets/pokesprites/14558.png
toxicroak50,14559,datasets/pokesprites/14559.png
weepinbell65,14560,datasets/pokesprites/14560.png
budew18,14561,datasets/pokesprites/14561.png
meowth47,14562,datasets/pokesprites/14562.png
ho-oh51,14563,datasets/pokesprites/14563.png
xatu59,14564,datasets/pokesprites/14564.png
anorith40,14565,datasets/pokesprites/14565.png
rhyperior49,14566,datasets/pokesprites/14566.png
abra58,14567,datasets/pokesprites/14567.png
abra3,14568,datasets/pokesprites/14568.png
gothitelle10,14569,datasets/pokesprites/14569.png
budew5,14570,datasets/pokesprites/14570.png
slowbro22,14571,datasets/pokesprites/14571.png
cleffa46,14572,datasets/pokesprites/14572.png
azelf14,14573,datasets/pokesprites/14573.png
salamence50,14574,datasets/pokesprites/14574.png
ralts36,14575,datasets/pokesprites/14575.png
jumpluff40,14576,datasets/pokesprites/14576.png
lugia48,14577,datasets/pokesprites/14577.png
mew26,14578,datasets/pokesprites/14578.png
empoleon5,14579,datasets/pokesprites/14579.png
raticate73,14580,datasets/pokesprites/14580.png
ampharos38,14581,datasets/pokesprites/14581.png
pignite3,14582,datasets/pokesprites/14582.png
swinub41,14583,datasets/pokesprites/14583.png
steelix40,14584,datasets/pokesprites/14584.png
leavanny10,14585,datasets/pokesprites/14585.png
scyther3,14586,datasets/pokesprites/14586.png
floatzel14,14587,datasets/pokesprites/14587.png
lickitung29,14588,datasets/pokesprites/14588.png
aron37,14589,datasets/pokesprites/14589.png
tauros61,14590,datasets/pokesprites/14590.png
mantine49,14591,datasets/pokesprites/14591.png
chansey43,14592,datasets/pokesprites/14592.png
swampert2,14593,datasets/pokesprites/14593.png
unown920,14594,datasets/pokesprites/14594.png
sneasel56,14595,datasets/pokesprites/14595.png
inkay4,14596,datasets/pokesprites/14596.png
nidorino56,14597,datasets/pokesprites/14597.png
snorlax67,14598,datasets/pokesprites/14598.png
elekid36,14599,datasets/pokesprites/14599.png
golbat50,14600,datasets/pokesprites/14600.png
unown1045,14601,datasets/pokesprites/14601.png
exeggcute61,14602,datasets/pokesprites/14602.png
mawile16,14603,datasets/pokesprites/14603.png
drifblim25,14604,datasets/pokesprites/14604.png
stunfisk13,14605,datasets/pokesprites/14605.png
arceus399,14606,datasets/pokesprites/14606.png
scyther70,14607,datasets/pokesprites/14607.png
snivy4,14608,datasets/pokesprites/14608.png
venonat30,14609,datasets/pokesprites/14609.png
roserade22,14610,datasets/pokesprites/14610.png
lapras43,14611,datasets/pokesprites/14611.png
vikavolt4,14612,datasets/pokesprites/14612.png
staryu29,14613,datasets/pokesprites/14613.png
magnemite70,14614,datasets/pokesprites/14614.png
parasect48,14615,datasets/pokesprites/14615.png
blaziken17,14616,datasets/pokesprites/14616.png
gulpin6,14617,datasets/pokesprites/14617.png
drilbur9,14618,datasets/pokesprites/14618.png
lapras61,14619,datasets/pokesprites/14619.png
magikarp47,14620,datasets/pokesprites/14620.png
marowak5,14621,datasets/pokesprites/14621.png
pyroar5,14622,datasets/pokesprites/14622.png
politoed78,14623,datasets/pokesprites/14623.png
gulpin43,14624,datasets/pokesprites/14624.png
medicham62,14625,datasets/pokesprites/14625.png
togekiss9,14626,datasets/pokesprites/14626.png
ledyba75,14627,datasets/pokesprites/14627.png
furret38,14628,datasets/pokesprites/14628.png
vivillon101,14629,datasets/pokesprites/14629.png
shellos6,14630,datasets/pokesprites/14630.png
empoleon21,14631,datasets/pokesprites/14631.png
heracross25,14632,datasets/pokesprites/14632.png
ledyba32,14633,datasets/pokesprites/14633.png
furret47,14634,datasets/pokesprites/14634.png
graveler61,14635,datasets/pokesprites/14635.png
meganium21,14636,datasets/pokesprites/14636.png
luxray20,14637,datasets/pokesprites/14637.png
igglybuff49,14638,datasets/pokesprites/14638.png
altaria38,14639,datasets/pokesprites/14639.png
stunfisk1,14640,datasets/pokesprites/14640.png
kakuna21,14641,datasets/pokesprites/14641.png
escavalier4,14642,datasets/pokesprites/14642.png
gastrodon30,14643,datasets/pokesprites/14643.png
kabutops31,14644,datasets/pokesprites/14644.png
magnezone6,14645,datasets/pokesprites/14645.png
aerodactyl66,14646,datasets/pokesprites/14646.png
gligar31,14647,datasets/pokesprites/14647.png
anorith8,14648,datasets/pokesprites/14648.png
murkrow31,14649,datasets/pokesprites/14649.png
raticate68,14650,datasets/pokesprites/14650.png
munchlax32,14651,datasets/pokesprites/14651.png
steelix22,14652,datasets/pokesprites/14652.png
wurmple16,14653,datasets/pokesprites/14653.png
mamoswine15,14654,datasets/pokesprites/14654.png
mienshao6,14655,datasets/pokesprites/14655.png
vivillon96,14656,datasets/pokesprites/14656.png
scrafty0,14657,datasets/pokesprites/14657.png
raikou36,14658,datasets/pokesprites/14658.png
nosepass41,14659,datasets/pokesprites/14659.png
gible29,14660,datasets/pokesprites/14660.png
cryogonal15,14661,datasets/pokesprites/14661.png
porygon11,14662,datasets/pokesprites/14662.png
muk47,14663,datasets/pokesprites/14663.png
dragalge12,14664,datasets/pokesprites/14664.png
scyther51,14665,datasets/pokesprites/14665.png
aggron35,14666,datasets/pokesprites/14666.png
chingling4,14667,datasets/pokesprites/14667.png
pidgeotto7,14668,datasets/pokesprites/14668.png
dratini70,14669,datasets/pokesprites/14669.png
kecleon32,14670,datasets/pokesprites/14670.png
flaaffy43,14671,datasets/pokesprites/14671.png
infernape12,14672,datasets/pokesprites/14672.png
scizor52,14673,datasets/pokesprites/14673.png
yamask10,14674,datasets/pokesprites/14674.png
articuno50,14675,datasets/pokesprites/14675.png
venusaur12,14676,datasets/pokesprites/14676.png
mienfoo6,14677,datasets/pokesprites/14677.png
ho-oh42,14678,datasets/pokesprites/14678.png
dedenne8,14679,datasets/pokesprites/14679.png
swadloon7,14680,datasets/pokesprites/14680.png
lugia43,14681,datasets/pokesprites/14681.png
togetic48,14682,datasets/pokesprites/14682.png
castform111,14683,datasets/pokesprites/14683.png
rhyhorn54,14684,datasets/pokesprites/14684.png
bellsprout0,14685,datasets/pokesprites/14685.png
caterpie6,14686,datasets/pokesprites/14686.png
zigzagoon34,14687,datasets/pokesprites/14687.png
clefable70,14688,datasets/pokesprites/14688.png
crustle13,14689,datasets/pokesprites/14689.png
lopunny35,14690,datasets/pokesprites/14690.png
leafeon34,14691,datasets/pokesprites/14691.png
growlithe55,14692,datasets/pokesprites/14692.png
vespiquen19,14693,datasets/pokesprites/14693.png
pichu46,14694,datasets/pokesprites/14694.png
ambipom50,14695,datasets/pokesprites/14695.png
dragonair35,14696,datasets/pokesprites/14696.png
tangrowth30,14697,datasets/pokesprites/14697.png
haunter44,14698,datasets/pokesprites/14698.png
kyurem6,14699,datasets/pokesprites/14699.png
scyther39,14700,datasets/pokesprites/14700.png
kabutops46,14701,datasets/pokesprites/14701.png
emolga10,14702,datasets/pokesprites/14702.png
dragonair62,14703,datasets/pokesprites/14703.png
cranidos2,14704,datasets/pokesprites/14704.png
makuhita6,14705,datasets/pokesprites/14705.png
hoothoot47,14706,datasets/pokesprites/14706.png
marill38,14707,datasets/pokesprites/14707.png
ekans33,14708,datasets/pokesprites/14708.png
tentacruel54,14709,datasets/pokesprites/14709.png
typhlosion49,14710,datasets/pokesprites/14710.png
sneasel27,14711,datasets/pokesprites/14711.png
murkrow33,14712,datasets/pokesprites/14712.png
cradily8,14713,datasets/pokesprites/14713.png
slowbro59,14714,datasets/pokesprites/14714.png
durant11,14715,datasets/pokesprites/14715.png
munkidori0,14716,datasets/pokesprites/14716.png
electrike34,14717,datasets/pokesprites/14717.png
kabuto63,14718,datasets/pokesprites/14718.png
dratini1,14719,datasets/pokesprites/14719.png
mantyke13,14720,datasets/pokesprites/14720.png
machamp19,14721,datasets/pokesprites/14721.png
manaphy4,14722,datasets/pokesprites/14722.png
turtwig18,14723,datasets/pokesprites/14723.png
venonat1,14724,datasets/pokesprites/14724.png
magearna11,14725,datasets/pokesprites/14725.png
weavile7,14726,datasets/pokesprites/14726.png
skrelp5,14727,datasets/pokesprites/14727.png
bellsprout5,14728,datasets/pokesprites/14728.png
unown1019,14729,datasets/pokesprites/14729.png
arceus377,14730,datasets/pokesprites/14730.png
haunter35,14731,datasets/pokesprites/14731.png
golem56,14732,datasets/pokesprites/14732.png
wartortle41,14733,datasets/pokesprites/14733.png
magikarp57,14734,datasets/pokesprites/14734.png
machoke29,14735,datasets/pokesprites/14735.png
cinccino7,14736,datasets/pokesprites/14736.png
tangrowth9,14737,datasets/pokesprites/14737.png
ditto2,14738,datasets/pokesprites/14738.png
rhyhorn8,14739,datasets/pokesprites/14739.png
spiritomb19,14740,datasets/pokesprites/14740.png
pikachu134,14741,datasets/pokesprites/14741.png
oddish60,14742,datasets/pokesprites/14742.png
carbink1,14743,datasets/pokesprites/14743.png
seaking29,14744,datasets/pokesprites/14744.png
omastar31,14745,datasets/pokesprites/14745.png
vivillon100,14746,datasets/pokesprites/14746.png
toxel1,14747,datasets/pokesprites/14747.png
staravia29,14748,datasets/pokesprites/14748.png
bunnelby5,14749,datasets/pokesprites/14749.png
sableye37,14750,datasets/pokesprites/14750.png
araquanid1,14751,datasets/pokesprites/14751.png
chansey5,14752,datasets/pokesprites/14752.png
lileep29,14753,datasets/pokesprites/14753.png
bronzong14,14754,datasets/pokesprites/14754.png
manectric7,14755,datasets/pokesprites/14755.png
togekiss4,14756,datasets/pokesprites/14756.png
genesect27,14757,datasets/pokesprites/14757.png
rampardos2,14758,datasets/pokesprites/14758.png
pidgey62,14759,datasets/pokesprites/14759.png
scyther77,14760,datasets/pokesprites/14760.png
nidoqueen31,14761,datasets/pokesprites/14761.png
shroomish7,14762,datasets/pokesprites/14762.png
octillery40,14763,datasets/pokesprites/14763.png
arcanine62,14764,datasets/pokesprites/14764.png
